track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,number_characters
Jordan,Ryan Castro,1,2021,4,30,2844,2,133978894,29,2,35,1,0,180,A#,Minor,80,71,68,6,0,10,37,6
Nail Tech,Jack Harlow,1,2022,2,18,2939,0,97689134,42,0,24,0,0,150,E,Minor,65,11,58,0,0,12,9,9
Chale,Eden Muï¿½ï¿½,1,2022,2,18,695,11,151322295,16,41,13,1,1,189,G#,Major,55,86,44,40,0,7,4,5
Ya No Somos Ni Seremos,Christian Nodal,1,2022,2,18,866,16,161477303,27,84,32,7,11,140,G,Major,59,73,45,44,0,34,3,22
Freaky Deaky,"Tyga, Doja Cat",2,2022,2,25,1729,0,77386618,26,1,19,0,0,104,D,Minor,80,24,65,2,0,9,4,12
this is what falling in love feels like,JVKE,1,2021,9,3,2005,0,117691002,16,5,43,0,7,129,B,Major,42,33,44,62,0,8,6,39
La Zona,Bad Bunny,1,2020,2,29,1188,0,80515800,13,1,15,0,1,94,C#,Minor,76,81,80,20,0,25,4,7
Hope,XXXTENTACION,1,2018,3,16,3659,0,210273196,11,10,267,0,7,146,A,Minor,59,23,46,66,0,15,6,4
Levitating,Dua Lipa,1,2020,3,27,9833,0,205317244,233,82,531,1,1,103,F#,Minor,69,90,88,5,0,29,8,10
Wake Me Up - Radio Edit,Avicii,1,2013,1,1,50887,34,197598279,315,160,"6,284",1,46,124,D,Major,53,66,78,0,0,16,5,23
"jealousy, jealousy",Olivia Rodrigo,1,2021,5,21,3257,0,226374787,10,0,70,0,0,164,A#,Minor,70,71,58,24,0,7,13,18
Monï¿½ï¿½y so,YEAT,1,2021,9,10,1473,0,89690614,2,0,12,0,10,138,D,Major,69,35,57,12,0,10,9,13
Demasiadas Mujeres,C. Tangana,1,2020,10,8,2226,0,87431130,36,2,11,0,14,126,A,Minor,67,37,46,13,0,10,39,18
Something Just Like This,"The Chainsmokers, Coldplay",2,2017,2,22,23375,21,334071747,336,188,"2,692",3,30,103,B,Minor,61,47,65,3,0,17,4,24
Closer,"The Chainsmokers, Halsey",2,2016,5,31,28032,0,347024165,315,159,"2,179",0,44,95,G#,Major,75,64,52,41,0,11,3,6
O.O,NMIXX,1,2022,2,22,290,0,68399340,9,66,10,0,0,200,B,Minor,39,28,77,4,0,6,29,3
Tom's Diner,"AnnenMayKantereit, Giant Rooks",2,2019,6,28,2605,0,49288109,15,48,50,0,3,98,F#,Minor,68,33,43,38,0,36,14,11
First Class,Jack Harlow,1,2022,4,8,8737,0,350735159,163,32,137,15,12,107,G#,Major,91,32,56,3,0,11,10,11
Fuera del mercado,Danny Ocean,1,2022,2,17,2499,21,212789338,68,24,43,1,0,92,G#,Major,45,27,67,32,0,13,14,17
X ï¿½ï¿½LTIMA,"Daddy Yankee, Bad Bunny",2,2022,3,25,2697,1,176621818,55,3,32,0,0,90,G,Major,81,59,83,9,0,11,5,13
When You're Gone,Shawn Mendes,1,2022,3,31,2092,0,128835785,75,11,44,0,14,147,F,Major,60,58,69,2,0,58,4,16
In My Head,Lil Tjay,1,2022,4,1,1185,0,96445544,21,0,31,0,0,143,C#,Major,68,41,55,16,0,10,12,10
Wait a Minute!,Willow,1,2015,1,11,11985,0,111092557,79,80,250,3,10,101,D#,Minor,76,63,71,3,0,10,3,14
LOVE DIVE,IVE,1,2022,4,5,753,8,154414335,28,124,13,0,1,118,C#,Minor,70,54,71,0,0,33,4,9
Pantysito,"Feid, Alejo, Robi",3,2022,3,18,2995,0,137867724,49,17,30,0,0,98,G,Minor,83,63,74,14,0,16,6,9
Chance,Paulo Londra,1,2022,4,6,225,0,45231073,11,0,7,0,0,138,C#,Minor,72,22,46,24,0,9,6,6
Cool for the Summer,Demi Lovato,1,2015,1,1,9243,0,81425575,155,5,577,0,6,114,F,Minor,59,30,62,1,0,8,4,19
psychofreak (feat. WILLOW),"Camila Cabello, Willow",2,2022,4,7,918,0,38115472,24,0,52,0,0,180,G,Minor,63,45,64,34,0,9,8,26
Angel Baby,Troye Sivan,1,2021,9,9,1959,9,139015634,52,25,32,0,10,145,B,Major,56,41,57,1,0,13,3,10
Vampiro,"Matuï¿½ï¿½, Wiu, ",3,2022,1,30,540,4,94825127,26,3,39,0,0,115,G#,Minor,78,63,64,1,0,7,4,7
Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,2022,3,31,859,0,90148724,14,0,11,0,0,82,A#,Major,79,48,84,13,0,21,23,19
Right On,Lil Baby,1,2022,4,8,1116,0,51398906,31,9,15,0,1,166,D,Major,70,22,61,2,0,10,34,8
That's Hilarious,Charlie Puth,1,2022,4,8,686,2,73913356,11,6,12,0,15,108,F#,Major,71,55,44,74,0,11,6,16
Soy El Unico,Yahritza Y Su Esencia,1,2022,3,25,226,0,63854194,5,0,4,0,1,84,E,Minor,71,63,45,45,0,11,3,12
RUMBATï¿½,Daddy Yankee,1,2022,3,25,1264,0,79785276,20,4,52,0,1,95,D#,Minor,69,90,91,6,0,35,4,9
sentaDONA (Remix) s2,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",4,2022,3,17,870,0,89026840,32,0,49,0,0,135,D#,Minor,93,77,45,25,0,13,27,20
Falling,Harry Styles,1,2019,12,13,7556,0,212903666,124,24,254,0,8,110,E,Major,57,6,27,84,0,9,3,7
Fim de Semana no Rio,teto,1,2022,3,30,315,2,70292851,27,2,31,0,0,119,C#,Minor,87,28,50,12,0,10,10,20
MANIAC,Stray Kids,1,2022,3,18,651,0,107178634,6,188,20,0,0,120,C#,Major,58,71,80,15,0,7,41,6
There's Nothing Holdin' Me Back,Shawn Mendes,1,2016,9,23,12382,0,229609538,229,57,"1,370",2,71,122,D,Major,86,97,80,36,0,9,6,31
IDGAF (with blackbear),"Blackbear, BoyWithUke",2,2022,3,18,625,0,99810083,10,2,13,0,1,98,F,Major,78,83,75,41,0,27,8,22
Golden,Harry Styles,1,2019,12,13,8429,1,167922984,85,24,200,0,2,140,E,Minor,45,25,84,21,0,13,6,6
Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",3,2013,1,1,52898,0,93633155,203,1,"8,215",0,0,116,F#,Minor,79,87,81,4,0,10,4,22
Ain't Shit,Doja Cat,1,2021,6,25,3436,0,169912482,32,6,46,0,1,124,D#,Major,86,62,49,51,0,35,21,10
"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",6,2022,2,25,918,0,61027794,34,39,30,0,0,105,A,Minor,91,73,72,13,0,9,15,34
Still Life,BIGBANG,1,2022,4,5,181,0,27224109,16,14,7,0,0,118,G#,Major,68,24,58,44,0,6,3,10
Photograph,Ed Sheeran,1,2014,6,20,18778,3,244327116,228,105,"2,453",0,84,108,E,Major,61,20,38,61,0,10,5,10
Love Yourself,Justin Bieber,1,2015,11,9,22730,5,255232218,289,87,"2,430",0,36,100,E,Major,61,53,38,84,0,28,44,13
N95,Kendrick Lamar,1,2022,5,13,5542,0,152127204,52,16,65,0,206,140,D#,Minor,81,39,66,38,0,12,14,3
About Damn Time,Lizzo,1,2022,4,14,9021,0,365566588,242,49,272,21,24,109,A#,Minor,84,72,74,10,0,34,7,15
Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,2022,5,13,4627,0,119862268,38,13,32,0,0,101,C#,Minor,78,40,74,36,0,17,27,8
Despuï¿½ï¿½s de la P,Bad Bunny,1,2022,5,6,2229,0,233086985,27,44,24,0,5,78,F,Major,56,61,90,36,0,18,31,20
United In Grief,Kendrick Lamar,1,2022,5,13,2575,0,79233626,4,5,12,0,51,87,G#,Major,52,32,83,24,0,17,43,15
Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2,2022,5,13,3107,0,64291114,4,0,22,0,0,153,A#,Minor,55,50,78,19,0,11,35,26
Rich Spirit,Kendrick Lamar,1,2022,5,13,3486,0,87719549,20,10,33,0,0,96,A#,Minor,85,41,43,39,0,12,21,11
Me Fui de Vacaciones,Bad Bunny,1,2022,5,6,1443,0,154353350,9,11,22,1,0,85,A#,Major,71,43,65,23,0,9,5,20
Silent Hill,"Kendrick Lamar, Kodak Black",2,2022,5,13,3028,0,62224421,22,0,23,0,0,140,C#,Minor,92,78,57,46,0,14,9,11
La Corriente,"Tony Dize, Bad Bunny",2,2022,5,6,1796,8,242226027,8,25,18,1,0,196,B,Minor,66,58,79,23,0,22,20,12
Count Me Out,Kendrick Lamar,1,2022,5,13,2729,0,63726486,3,7,13,0,1,134,G,Major,78,51,43,69,0,14,9,12
Andrea,"Buscabulla, Bad Bunny",2,2022,5,6,1195,0,173748163,8,30,13,1,1,103,C#,Minor,80,45,62,76,0,10,38,6
Dos Mil 16,Bad Bunny,1,2022,5,6,892,3,170903055,10,24,11,0,0,130,C#,Major,82,50,67,12,0,13,5,10
We Cry Together,"Kendrick Lamar, Taylour Paige",2,2022,5,13,1635,0,34792288,4,1,6,0,0,108,B,Major,65,52,69,31,0,8,36,15
Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,2022,5,13,2291,0,43519315,9,0,8,0,0,123,G#,Major,61,66,71,53,0,32,46,6
Un Coco,Bad Bunny,1,2022,5,6,1029,28,203631869,5,28,9,0,0,152,B,Major,84,74,69,21,0,18,6,7
Otro Atardecer,"Bad Bunny, The Marï¿½ï¿½",2,2022,5,6,1681,7,161371057,10,30,13,0,33,108,D,Major,78,55,60,59,0,7,4,14
Worldwide Steppers,Kendrick Lamar,1,2022,5,13,1480,0,31178608,1,0,5,0,0,72,A#,Minor,56,56,47,76,0,8,36,18
Aguacero,Bad Bunny,1,2022,5,6,829,0,143096329,4,15,10,0,0,121,F#,Minor,86,67,65,42,0,35,7,8
Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,2022,5,13,2308,0,38800084,7,0,7,0,0,138,D#,Minor,57,71,82,19,0,15,29,13
Un Verano Sin Ti,Bad Bunny,1,2022,5,6,1004,1,143082744,8,12,9,0,0,188,F,Minor,50,41,50,69,0,12,6,16
ULTRA SOLO,"Polima WestCoast, Pailita",2,2022,2,14,1367,0,155414999,48,4,34,1,0,110,C#,Major,80,26,85,23,0,11,21,10
Ensï¿½ï¿½ï¿½ï¿½ame ,Bad Bunny,1,2022,5,6,1112,3,141267613,7,25,12,0,0,105,G#,Major,81,77,79,19,0,47,8,19
El Apagï¿½,Bad Bunny,1,2022,5,6,1209,0,107237669,9,7,14,0,1,118,G#,Major,63,60,70,5,0,9,31,10
Callaita,"Bad Bunny, Tainy",2,2019,5,31,9539,15,271400230,162,116,355,7,0,176,D,Major,61,24,62,60,0,24,31,8
Dua Lipa,Jack Harlow,1,2022,5,6,1992,0,76002962,35,0,3,0,0,158,B,Major,83,41,65,0,10,11,8,8
Agosto,Bad Bunny,1,2022,5,6,897,0,124294517,6,20,8,0,0,115,C#,Minor,85,72,58,9,0,49,12,6
House Of Memories,Panic! At The Disco,1,2016,1,15,2948,0,78058738,10,2,150,0,0,110,B,Minor,51,48,82,0,0,5,3,17
Mr. Morale,"Kendrick Lamar, Tanna Leone",2,2022,5,13,1860,0,29637139,1,0,3,0,0,174,A,Major,73,26,54,30,0,34,32,10
That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,2022,4,29,802,0,107115108,16,81,23,0,0,130,E,Major,91,91,96,3,0,3,9,37
In The Stars,Benson Boone,1,2022,4,29,2224,8,193010743,48,40,87,1,210,78,A#,Major,36,30,54,34,0,14,5,12
Rich - Interlude,Kendrick Lamar,1,2022,5,13,1103,0,20811087,0,0,0,0,0,104,G,Major,44,74,42,88,0,9,9,16
SUPERMODEL,Mï¿½ï¿½ne,1,2022,5,13,2265,0,116987196,93,12,173,11,3,121,G,Major,64,80,88,0,0,12,6,10
Stefania (Kalush Orchestra),KALUSH,1,2022,3,10,555,0,27133234,10,4,4,0,0,105,D,Major,83,32,82,14,0,12,4,27
Thousand Miles,The Kid Laroi,1,2022,4,22,2050,0,123594233,52,9,46,0,1,81,G,Major,38,20,66,9,0,9,8,14
Crown,Kendrick Lamar,1,2022,5,13,1493,0,21455206,2,0,10,0,0,170,C#,Minor,37,14,24,80,0,11,4,5
Auntie Diaries,Kendrick Lamar,1,2022,5,13,1545,0,19077978,1,0,4,0,0,78,G,Major,43,60,38,76,1,48,38,14
PUFFIN ON ZOOTIEZ,Future,1,2022,4,29,2350,0,128380415,28,42,23,0,0,125,G#,Major,88,28,66,6,0,13,31,17
Mirror,Kendrick Lamar,1,2022,5,13,1929,0,27069731,2,0,4,0,0,92,E,Minor,66,29,65,23,0,8,7,6
Beautiful Girl,Luciano,1,2022,4,22,710,4,80818010,16,11,18,0,0,140,B,Minor,84,61,42,31,0,9,9,14
Savior - Interlude,Kendrick Lamar,1,2022,5,13,1194,0,18731239,0,0,3,0,0,118,F,Minor,66,83,43,84,0,19,19,18
Pasoori,"Shae Gill, Ali Sethi",2,2022,2,6,349,6,143546117,10,22,3,0,0,92,B,Minor,71,67,60,7,0,6,4,7
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,2022,5,13,1890,0,16857628,3,0,2,0,0,140,G#,Minor,49,50,37,87,0,11,35,49
TUS Lï¿½ï¿½GR,"Sech, Mora",2,2022,4,1,1308,2,93234340,23,16,9,0,5,174,C#,Major,68,45,71,18,0,11,25,13
Where Did You Go?,"MNEK, Jax Jones",2,2022,1,26,4531,0,151996415,135,74,119,1,18,127,A#,Major,77,53,78,19,0,29,4,17
I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,2022,5,6,1657,0,61144303,15,3,3,0,0,96,B,Major,71,37,52,62,0,11,36,21
Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,2022,4,29,1351,0,53994420,26,1,17,0,0,150,G#,Minor,82,82,66,13,0,11,6,26
ZOOM,Jessi,1,2022,4,13,608,0,69183111,5,29,14,0,0,100,F#,Major,87,46,60,1,0,13,16,4
SloMo,Chanel,1,2021,12,24,1211,0,22346207,31,0,19,0,2,105,C#,Minor,73,59,81,13,0,9,6,5
FEARLESS,LE SSERAFIM,1,2022,5,2,629,0,115896377,18,75,9,0,0,104,G,Major,86,43,62,5,0,13,14,8
10 Things I Hate About You,Leah Kate,1,2022,3,23,1301,0,93703157,23,1,15,0,0,154,G#,Major,54,45,79,1,0,17,5,26
SPACE MAN,Sam Ryder,1,2022,2,22,1329,0,27614700,42,51,32,0,0,80,B,Major,47,33,83,18,0,10,5,9
With you,"HA SUNG WOON, Jimin",2,2022,4,24,343,2,121492881,4,35,11,1,1,150,D#,Major,53,14,43,64,0,13,3,8
The Heart Part 5,Kendrick Lamar,1,2022,5,8,2939,0,36068766,29,0,30,0,0,98,G#,Minor,76,79,81,18,0,6,34,16
San Lucas,Kevin Kaarl,1,2019,11,7,407,1,50956843,5,0,5,0,0,92,G,Major,58,27,36,86,0,9,3,9
This Love (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,1,2022,5,6,1492,0,66746825,26,2,15,0,2,144,E,Major,47,7,50,32,0,7,4,30
Good Looking,Suki Waterhouse,1,2017,10,20,2264,0,27995916,11,6,25,0,1,150,E,Major,37,27,56,8,0,13,3,12
Flowers,Lauren Spencer Smith,1,2021,8,9,801,0,62845010,42,9,24,1,1,138,D#,Major,70,31,44,84,0,9,39,7
Yet To Come,BTS,1,2022,6,10,829,0,152513303,32,110,26,0,0,172,C#,Major,56,68,89,4,0,33,19,11
Run BTS,BTS,1,2022,6,10,736,0,167094925,5,132,17,0,3,77,G#,Major,72,70,82,2,0,4,17,7
Music For a Sushi Restaurant,Harry Styles,1,2022,5,20,4449,1,169040398,80,11,66,0,1,107,B,Major,72,36,72,26,6,11,4,28
Matilda,Harry Styles,1,2022,5,20,3218,3,184938240,29,10,79,0,0,114,D,Major,51,39,29,90,0,10,4,7
For Youth,BTS,1,2022,6,10,327,0,57845870,5,40,12,0,0,117,D,Major,63,29,51,43,0,25,4,9
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,2022,5,6,4576,0,226492845,79,13,93,0,17,160,G#,Minor,80,74,60,8,0,14,26,57
Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",4,2022,6,10,2313,0,69021611,34,0,29,0,0,120,G,Major,88,15,56,1,0,8,6,16
Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,2022,5,27,3983,0,96265615,73,45,119,0,0,100,B,Minor,82,76,70,16,0,8,5,35
Born Singer,BTS,1,2022,6,10,279,0,39943098,0,18,6,0,0,158,G#,Minor,60,68,84,4,0,24,11,11
Little Freak,Harry Styles,1,2022,5,20,2302,0,137963269,20,3,39,0,0,142,D#,Major,56,40,54,72,0,10,4,12
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,2022,5,20,3559,3,168238914,36,1,31,0,1,170,A,Minor,80,77,85,11,0,17,14,35
True Love,"Kanye West, XXXTENTACION",2,2022,5,27,2129,0,98425828,23,1,44,1,0,84,F,Minor,71,39,86,2,0,51,25,9
"Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap, Villano Antillano",2,2022,6,8,1401,0,125498437,26,16,17,0,1,128,C#,Minor,82,42,75,6,0,63,6,47
Love Of My Life,Harry Styles,1,2022,5,20,1933,0,118003948,13,2,31,0,0,118,G,Major,56,20,54,67,0,6,5,15
Grapejuice,Harry Styles,1,2022,5,20,1986,0,100791848,7,1,15,0,0,183,F,Major,65,88,72,36,14,20,3,10
So Good,Halsey,1,2022,6,9,1057,0,46349522,51,14,19,0,0,83,D#,Minor,63,29,62,4,0,18,4,7
Belly Dancer,"BYOR, Imanbek",2,2022,2,18,5115,13,193837107,109,38,301,1,33,122,C#,Major,85,42,80,6,0,17,14,12
Keep Driving,Harry Styles,1,2022,5,20,2094,1,119210618,8,1,18,0,0,165,A,Major,72,90,48,32,0,18,23,12
Cinema,Harry Styles,1,2022,5,20,2171,0,95564586,18,1,28,0,0,106,A,Minor,83,90,64,35,5,9,4,6
Die Young (feat. 347aidan),"Sleepy hallow, 347aidan",2,2022,5,25,896,0,81226870,19,0,15,0,0,77,B,Major,81,68,58,83,0,11,34,26
Only Love Can Hurt Like This,Paloma Faith,1,2014,1,1,5148,0,64335763,90,22,365,0,114,91,G#,Major,57,30,89,10,0,33,8,28
Hold My Hand,Lady Gaga,1,2022,5,3,2528,0,120366886,63,8,270,2,105,148,G,Major,51,21,63,5,0,41,3,12
Daydreaming,Harry Styles,1,2022,5,20,1900,1,94790035,15,1,23,0,0,114,E,Minor,71,90,81,31,2,13,3,11
Nos Comemos (feat. Ozuna),"Ozuna, Tiago pzk",2,2022,6,2,896,0,69858865,0,0,2,0,0,92,F#,Major,83,56,82,10,0,9,5,25
Me and Your Mama,Childish Gambino,1,2016,11,10,8775,0,59674753,33,60,107,1,0,118,F,Major,56,25,45,1,3,7,3,16
Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,2022,3,18,5290,0,144803387,139,73,142,0,5,123,E,Minor,60,46,71,3,0,16,4,22
SLOW DANCING IN THE DARK,Joji,1,2018,9,12,10211,0,196536872,38,79,65,0,1,89,D#,Major,52,28,48,54,1,19,3,24
Antes de Perderte,Duki,1,2022,6,2,584,8,79354143,12,1,8,0,1,110,F,Minor,81,61,93,49,0,12,11,17
295,Sidhu Moose Wala,1,2021,5,15,246,4,62316894,4,106,0,0,7,90,B,Minor,68,54,76,21,0,11,20,3
En El Radio Un Cochinero,Victor Cibrian,1,2022,5,13,514,0,83252395,5,36,1,0,0,154,F#,Minor,70,97,62,47,0,10,4,24
BREAK MY SOUL,Beyoncï¿½,1,2022,6,21,9724,0,179080497,222,61,259,14,2,115,C#,Minor,70,87,88,4,0,26,8,13
ULTRA SOLO REMIX,"De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",5,2022,6,16,2341,0,141257234,37,2,38,2,0,110,C#,Major,91,59,82,8,0,6,8,16
Massive,Drake,1,2022,6,17,5263,0,98792444,66,89,61,0,11,125,E,Minor,51,5,68,12,2,15,6,7
Betty (Get Money),Yung Gravy,1,2022,6,10,2402,0,111985196,45,2,26,0,1,102,C#,Major,73,62,75,0,0,34,8,17
Ojos Marrones,Lasso,1,2022,2,6,795,11,132956542,26,18,15,1,4,120,G#,Minor,81,72,65,4,0,14,4,13
POP!,Nayeon,1,2022,6,24,571,0,107820079,19,21,14,0,2,97,D,Major,80,36,86,4,0,3,5,4
Layla,"Schï¿½ï¿½rze, DJ R",2,2022,3,24,832,3,65861781,18,124,24,1,0,140,F,Minor,44,41,92,0,0,44,7,5
MORE,j-hope,1,2022,7,1,565,0,78676844,6,52,11,0,0,97,D,Major,78,31,72,1,0,11,4,4
Last Last,Burna Boy,1,2022,5,12,4526,12,148200545,156,275,150,3,128,88,D#,Minor,80,55,56,13,0,8,9,9
Sticky,Drake,1,2022,6,17,2814,0,96681658,38,105,25,0,2,137,A#,Minor,88,8,49,9,0,9,14,6
Hot Shit (feat. Ye & Lil Durk),"Kanye West, Lil Durk, Cardi B",3,2022,7,1,1601,0,43392106,11,0,2,0,0,157,A,Major,88,52,69,0,0,8,23,30
Ai Preto,"L7nnon, DJ Biel do Furduncinho, Bianca",3,2022,6,3,894,4,88932441,28,0,54,0,0,130,F#,Major,95,83,57,54,0,10,25,8
La Loto,"Anitta, Tini, Becky G",3,2022,7,6,945,0,61200554,49,3,57,0,0,90,C#,Major,85,80,83,10,0,8,11,7
die first,Nessa Barrett,1,2022,6,24,767,0,66531796,25,0,22,0,0,183,G#,Minor,44,44,67,7,0,12,13,9
Afraid To Feel,LF System,1,2022,5,2,5898,5,123618915,129,55,128,0,101,128,C#,Major,58,68,91,2,0,27,11,14
Baile no Morro,"Mc Vitin Da Igrejinha, MC Tairon, DJ Win",3,2022,6,10,685,2,65303905,17,0,24,0,30,130,D#,Minor,71,78,40,46,0,7,45,14
cï¿½ï¿½mo dormi,Rels B,1,2022,8,4,1452,35,167413208,16,15,20,0,0,126,C#,Major,63,56,43,24,0,12,23,15
STAYING ALIVE (feat. Drake & Lil Baby),"Drake, DJ Khaled, Lil Baby",3,2022,8,5,2107,0,86220058,51,1,50,0,0,130,E,Minor,72,18,46,7,0,28,8,38
Si Te La Encuentras Por Ahï¿½,Feid,1,2022,8,5,1379,4,90425997,23,10,18,0,0,172,G#,Minor,74,46,58,15,0,13,8,29
GIVENCHY,Duki,1,2022,7,20,625,4,93544634,13,18,12,0,0,103,G#,Major,61,38,62,14,0,23,40,8
ALIEN SUPERSTAR,Beyoncï¿½,1,2022,7,29,2688,0,86753155,39,47,36,0,0,122,A#,Minor,55,46,64,0,0,17,10,15
Mary On A Cross,Ghost,1,2019,9,13,2668,2,80543224,38,266,78,0,141,130,B,Major,47,56,90,0,0,10,4,15
Attention,NewJeans,1,2022,8,1,799,12,133682283,14,141,9,0,1,105,A#,Minor,81,70,65,24,0,8,4,9
THE SHADE,Rex Orange County,1,2022,3,11,1189,6,123689059,17,10,16,0,4,120,F,Major,90,73,51,39,0,9,6,9
"Come Back Home - From ""Purple Hearts""",Sofia Carson,1,2022,7,12,367,0,49293258,28,67,195,0,0,145,G,Major,56,43,53,24,0,12,4,37
El Rescate,"Grupo Marca Registrada, Junior H",2,2022,7,22,527,4,145075772,10,43,3,1,0,99,G,Minor,79,64,59,28,0,11,14,10
Heartless,Kanye West,1,2008,1,1,17504,34,64201778,63,39,"1,315",0,2,88,A#,Minor,79,66,65,5,0,25,14,9
"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake",4,2022,7,15,3113,0,62353905,54,6,124,1,0,126,A,Major,81,90,73,28,0,29,4,57
JGL,"Luis R Conriquez, La Adictiva",2,2022,2,18,782,9,163345070,15,33,6,1,0,113,G#,Major,70,97,59,55,0,27,12,3
Don't You Worry,"David Guetta, Shakira, Black Eyed Peas",3,2022,6,16,2442,0,121663596,81,4,248,1,6,132,B,Major,82,49,88,20,0,21,3,15
Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,2022,5,20,1112,4,96896025,22,2,65,1,3,135,G#,Major,77,74,74,47,0,34,8,6
Forget Me,Lewis Capaldi,1,2022,9,9,2520,4,120902671,93,95,84,9,202,102,C#,Minor,67,72,74,30,0,36,4,9
Bound 2,Kanye West,1,2013,1,1,19806,7,70519660,33,11,274,0,0,149,C#,Major,37,28,66,14,0,9,5,7
Talk that Talk,TWICE,1,2022,8,26,615,0,95685408,14,77,15,1,2,120,D#,Minor,77,78,91,14,0,33,12,14
BILLIE EILISH.,Armani White,1,2022,1,20,2537,0,139951748,49,1,67,11,1,100,C#,Major,90,75,50,11,0,9,26,14
Ferxxo 100,Feid,1,2022,6,3,1647,30,140854557,20,49,23,2,2,164,G#,Minor,70,58,57,25,0,15,7,10
KU LO SA - A COLORS SHOW,Oxlade,1,2022,6,10,2019,8,112317377,117,72,107,1,7,93,A#,Minor,65,79,66,31,0,22,7,24
Prohibidox,Feid,1,2022,9,13,1473,12,93623225,25,36,25,1,0,180,C#,Minor,65,52,80,5,0,6,25,10
Static,Steve Lacy,1,2022,7,15,1613,0,102238660,21,15,13,0,0,79,C#,Major,34,22,31,43,63,10,7,6
Talk,YEAT,1,2022,9,2,920,0,74973097,10,1,8,0,0,140,E,Minor,70,26,76,8,0,54,23,4
XQ Te Pones Asï¿½,"Yandel, Feid",2,2022,9,13,308,0,23782432,6,1,6,0,0,92,A#,Major,81,48,70,13,0,15,7,17
Selfish,PnB Rock,1,2016,6,23,2468,0,50933440,15,0,0,0,0,102,C#,Minor,64,4,60,11,0,19,4,7
Sin Seï¿½ï¿½,"Ovy On The Drums, Quevedo",2,2022,7,22,1097,2,105598677,18,10,13,1,1,118,B,Minor,82,75,85,33,1,11,4,12
Lady Mi Amor,Feid,1,2022,9,13,330,0,27263630,3,0,2,0,0,93,D,Major,78,75,62,6,0,15,6,12
Poland,Lil Yachty,1,2022,6,23,1584,0,58242535,38,0,24,0,0,150,F,Minor,70,26,56,14,83,11,5,6
THE LONELIEST,Mï¿½ï¿½ne,1,2022,10,7,1585,5,113672101,78,65,328,1,198,130,D,Major,52,24,60,0,0,8,3,13
Bye Bye,"Marshmello, Juice WRLD",2,2022,10,14,766,0,42772339,16,0,9,0,0,83,D#,Minor,65,24,53,6,0,51,4,7
BABY OTAKU,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",4,2022,8,18,836,0,80416513,14,1,13,0,0,102,A,Major,84,43,75,5,0,6,8,10
Nxde,(G)I-DLE,1,2022,10,17,430,6,86208311,14,116,9,0,11,136,E,Minor,73,65,91,4,0,48,18,4
we fell in love in october,girl in red,1,2018,11,21,6858,0,126611981,31,21,15,0,4,130,G,Major,57,24,37,11,18,16,3,26
2 Be Loved (Am I Ready),Lizzo,1,2022,7,14,3682,6,125082965,41,0,158,2,68,156,G,Major,72,92,77,9,0,8,11,23
Celestial,Ed Sheeran,1,2022,9,29,1639,0,89119801,86,14,80,0,37,123,D,Major,57,50,85,5,0,16,4,9
Typa Girl,BLACKPINK,1,2022,9,16,452,10,118952351,2,129,13,0,1,132,G,Major,92,53,62,7,0,63,10,9
California Breeze,Lil Baby,1,2022,10,14,991,0,43207465,36,38,13,0,3,162,F,Minor,74,22,67,0,0,11,46,17
